employee_id,age,experience_years,education,city,company_size,hours_worked_per_week,certifications,remote_work,performance_rating,salary
19007,60,17,Bachelor,Pune,2686,53,2,Yes,4.23,1864100
19008,56,19,Master,Mumbai,3288,37,5,No,4.13,2200400
19009,23,2,Bachelor,Hyderabad,1870,45,5,No,4.98,1081400
19010,58,26,High School,Kochi,4761,53,9,No,2.82,2466500
19011,33,4,Master,Mumbai,4037,36,2,No,2.48,966400
19012,30,4,Master,Coimbatore,472,55,9,No,4.64,1290700
19013,58,23,Bachelor,Delhi,4879,50,8,No,3.04,2278900
19014,38,6,High School,Mumbai,4362,31,3,No,4.24,973000
19015,52,13,Diploma,Chennai,565,33,7,No,4.24,1483100
19016,47,15,Master,Delhi,34,60,6,No,3.33,1729700
19017,27,0,PhD,Coimbatore,4635,34,0,No,2.02,744300
19018,37,7,Bachelor,Bangalore,1675,50,5,No,3.54,1215300
19019,43,10,Diploma,Mumbai,285,31,9,Yes,3.1,1152400
19020,39,17,Master,Delhi,2942,53,3,No,4.62,2136500
19021,35,5,Master,Bangalore,68,52,10,No,2.59,1124500
19022,22,0,Master,Kochi,235,42,8,No,3.49,829100
19023,49,16,Master,Pune,2113,35,8,No,3.76,1983100
19024,46,17,PhD,Mumbai,2180,32,3,No,4.1,2075300
19025,44,12,High School,Bangalore,2976,34,5,Yes,2.65,1210000
19026,21,0,Bachelor,Delhi,4319,56,4,No,3.44,887400
19027,49,17,Bachelor,Bangalore,4797,32,1,Yes,4.98,1975800
19028,50,17,Master,Chennai,3583,45,7,Yes,3.36,1918100
19029,22,0,Diploma,Kochi,2021,34,10,Yes,4.5,795700
19030,31,4,High School,Mumbai,542,43,10,Yes,4.97,1032600
19031,50,14,Master,Delhi,4056,31,1,No,2.97,1627100
19032,40,12,Bachelor,Delhi,4045,48,1,Yes,4.46,1650300
19033,46,17,Master,Kochi,4046,46,4,No,4.53,2102900
19034,29,0,High School,Kochi,4428,45,6,Yes,3.94,635300
19035,52,15,Master,Pune,2240,52,4,Yes,3.18,1775500
19036,58,27,High School,Pune,3451,43,6,Yes,2.74,2350000
19037,47,11,Master,Coimbatore,1715,42,3,No,3.1,1400300
19038,41,14,Bachelor,Mumbai,2581,47,0,No,4.31,1694700
19039,42,19,Diploma,Coimbatore,2576,30,0,No,2.26,1640700
19040,29,3,Bachelor,Coimbatore,1389,60,10,Yes,4.88,1079800
19041,55,19,High School,Hyderabad,1179,34,1,No,4.89,1848500
19042,25,0,Bachelor,Mumbai,4330,55,1,No,4.33,852700
19043,26,4,Master,Mumbai,3701,34,0,No,2.87,1000800
19044,29,4,Bachelor,Mumbai,836,35,4,Yes,3.8,976300
19045,53,22,Bachelor,Bangalore,3833,59,7,Yes,2.26,2247700
19046,23,0,Master,Delhi,3195,40,9,Yes,3.67,1020500
19047,40,10,Master,Coimbatore,2872,47,5,No,2.92,1559900
19048,37,11,PhD,Mumbai,3531,38,7,Yes,2.49,1598000
19049,56,19,Bachelor,Pune,1739,50,5,No,3.29,1937000
19050,57,22,Diploma,Delhi,4314,42,3,No,4.59,2199600
19051,58,23,High School,Mumbai,3687,59,2,No,3.96,2197900
19052,23,2,Master,Hyderabad,62,39,10,No,2.55,847500
19053,32,8,Bachelor,Hyderabad,4031,32,1,No,3.09,1181600
19054,24,0,PhD,Hyderabad,3731,57,0,No,4.62,1147900
19055,37,9,Master,Coimbatore,2989,34,5,No,4.47,1478800
19056,35,9,Bachelor,Pune,3629,46,1,Yes,3.94,1379300
19057,21,0,Master,Mumbai,2465,30,1,Yes,4.45,768100
19058,42,15,PhD,Coimbatore,3675,59,3,No,2.91,1962900
19059,43,9,Bachelor,Bangalore,2108,55,6,No,3.7,1509900
19060,58,19,Master,Mumbai,3375,38,10,No,3.5,2144700
19061,42,13,Bachelor,Chennai,119,51,0,Yes,3.33,1451400
19062,26,3,Bachelor,Chennai,3327,33,7,Yes,4.85,1103200
19063,26,3,Bachelor,Bangalore,759,58,10,Yes,4.11,1033700
19064,52,17,Bachelor,Kochi,3440,60,6,No,4.07,2000300
19065,54,20,Bachelor,Kochi,3307,45,3,Yes,2.54,1860100
19066,52,17,Bachelor,Hyderabad,895,36,2,Yes,2.32,1592400
19067,36,8,Bachelor,Kochi,1119,35,7,No,2.22,1112700
19068,32,6,Bachelor,Delhi,1298,49,8,Yes,4.5,1204400
19069,31,6,Bachelor,Kochi,3319,30,4,No,2.76,1116400
19070,56,19,Master,Coimbatore,42,60,7,Yes,4.17,2222700
19071,21,0,Bachelor,Kochi,3544,50,0,Yes,2.8,636700
19072,27,2,Bachelor,Delhi,4112,34,4,No,2.11,670800
19073,31,3,Bachelor,Coimbatore,2057,43,9,Yes,4.81,1054200
19074,58,25,Bachelor,Pune,2791,49,8,Yes,3.61,2363800
19075,58,21,Diploma,Coimbatore,2053,55,9,Yes,3.53,2192400
19076,32,9,Diploma,Bangalore,1496,49,5,No,4.75,1388200
19077,46,15,Diploma,Mumbai,364,36,3,Yes,3.81,1520800
19078,22,0,Diploma,Pune,3121,57,8,No,4.56,839100
19079,46,17,Bachelor,Coimbatore,4077,45,6,No,4.75,2067700
19080,28,7,Bachelor,Delhi,1650,45,9,Yes,3.53,1286500
19081,56,18,Master,Delhi,1574,31,10,No,3.16,2048600
19082,43,11,PhD,Delhi,1436,38,3,No,4.78,1629500
19083,39,12,Diploma,Kochi,4259,59,9,No,3.07,1609800
19084,49,15,Bachelor,Hyderabad,657,57,4,No,3.98,1796200
19085,32,5,Master,Kochi,4113,52,0,Yes,2.32,1132600
19086,54,15,Bachelor,Coimbatore,1685,56,0,No,2.65,1672700
19087,22,0,Bachelor,Hyderabad,3753,41,9,Yes,2.74,772100
19088,38,9,Master,Pune,1274,42,9,No,4.55,1528700
19089,25,3,Bachelor,Hyderabad,4147,33,2,No,3.36,817100
19090,60,21,Diploma,Bangalore,1977,43,9,No,4.42,2173900
19091,32,8,PhD,Delhi,1531,46,1,Yes,2.74,1335500
19092,30,5,Bachelor,Chennai,2424,60,7,Yes,4.31,1197400
19093,30,9,Master,Kochi,3582,41,4,Yes,2.17,1366900
19094,35,10,Master,Kochi,1771,54,7,Yes,4.55,1639600
19095,39,11,Bachelor,Hyderabad,759,39,5,No,4.64,1528900
19096,60,23,Bachelor,Mumbai,4603,49,10,Yes,4.82,2532800
19097,51,19,Master,Chennai,1522,36,2,Yes,4.64,2163500
19098,24,2,Bachelor,Chennai,1758,45,10,No,4.59,978200
19099,51,15,Bachelor,Mumbai,2644,48,9,No,4.52,1917700
19100,53,24,Diploma,Mumbai,2857,30,1,Yes,2.05,1916900
19101,33,10,Master,Chennai,3764,42,10,No,3.97,1721400
19102,33,8,Bachelor,Coimbatore,4678,43,2,Yes,4.39,1305900
19103,24,3,Master,Hyderabad,3643,44,9,No,2.21,1125800
19104,30,4,High School,Kochi,1179,52,2,Yes,4.72,927700
19105,56,24,Bachelor,Coimbatore,467,56,3,No,4.87,2399900
19106,31,4,Master,Mumbai,4110,51,8,No,3.05,1268000
19107,54,18,Bachelor,Pune,4773,57,6,Yes,2.25,1961800
19108,52,19,Bachelor,Hyderabad,3707,57,5,Yes,2.78,2038900
19109,31,8,Bachelor,Delhi,4540,56,9,No,3.57,1423200
19110,39,17,Diploma,Bangalore,2598,60,1,No,4.15,1819300
19111,40,9,Bachelor,Chennai,3963,46,7,Yes,3.4,1476600
19112,40,8,Master,Bangalore,4550,38,2,Yes,3.96,1374000
19113,56,24,Bachelor,Bangalore,2262,32,5,No,3.45,2212600
19114,38,13,High School,Chennai,4633,35,6,No,2.22,1393600
19115,34,5,Diploma,Mumbai,1796,55,10,Yes,2.54,989100
19116,26,4,Diploma,Delhi,2733,39,0,No,4.98,985900
19117,54,26,Bachelor,Hyderabad,2786,39,4,Yes,4.98,2602200
19118,30,2,Master,Pune,4452,53,8,Yes,3.25,1051300
19119,21,0,Bachelor,Bangalore,766,33,1,Yes,3.54,512300
19120,46,11,PhD,Coimbatore,766,33,0,Yes,2.49,1470700
19121,57,24,Diploma,Hyderabad,3825,48,7,No,4.0,2358700
19122,27,0,Bachelor,Delhi,2101,49,7,Yes,2.81,712600
19123,23,0,Bachelor,Delhi,4418,55,3,No,2.36,591800
19124,54,18,Diploma,Chennai,62,48,0,Yes,3.02,1706100
19125,42,11,Master,Bangalore,3732,40,1,No,4.26,1628900
19126,27,6,Diploma,Hyderabad,2645,60,1,Yes,3.35,1096200
19127,32,4,Bachelor,Bangalore,3104,52,9,Yes,4.62,1188900
19128,21,0,Bachelor,Delhi,785,43,6,No,4.09,786800
19129,33,3,Diploma,Mumbai,2112,30,2,No,4.77,845600
19130,58,20,Diploma,Mumbai,3236,42,9,No,2.97,2062400
19131,22,0,Bachelor,Mumbai,2514,41,5,No,2.68,673300
19132,58,27,Bachelor,Kochi,2044,50,5,Yes,3.4,2400300
19133,47,16,PhD,Delhi,165,37,3,Yes,3.57,1855000
19134,60,28,Master,Kochi,3906,40,5,Yes,3.86,2722400
19135,37,10,Master,Coimbatore,4211,53,1,No,3.7,1567000
19136,49,15,Bachelor,Kochi,2368,37,4,Yes,2.22,1561900
19137,24,1,Diploma,Bangalore,3304,49,1,No,2.59,704600
19138,57,19,High School,Kochi,1091,34,7,No,3.49,1837400
19139,34,4,Bachelor,Hyderabad,4715,45,9,No,4.99,1305100
19140,31,10,Bachelor,Pune,1932,32,0,Yes,4.53,1304000
19141,44,11,Diploma,Bangalore,135,36,4,Yes,4.72,1287700
19142,23,0,Bachelor,Delhi,3837,57,9,Yes,3.85,992800
19143,59,20,High School,Mumbai,217,59,10,Yes,3.22,1962900
19144,24,1,High School,Bangalore,3719,57,8,Yes,3.0,830300
19145,42,14,Bachelor,Chennai,3592,32,5,No,4.98,1786900
19146,48,19,Diploma,Pune,1561,30,10,No,2.4,1699400
19147,44,17,Bachelor,Hyderabad,2725,44,8,No,4.13,1996000
19148,48,17,Bachelor,Delhi,1666,60,7,No,3.26,1942600
19149,53,19,Bachelor,Delhi,3927,56,10,Yes,2.71,2044600
19150,49,20,High School,Hyderabad,4907,51,4,Yes,2.46,1947200
19151,59,25,Bachelor,Bangalore,3402,30,0,Yes,4.74,2336400
19152,28,5,Master,Mumbai,2677,39,8,Yes,2.95,1173600
19153,49,14,Master,Chennai,401,35,9,No,2.04,1553900
19154,34,7,Master,Kochi,3449,39,3,Yes,2.9,1244800
19155,37,10,PhD,Bangalore,1232,31,5,No,3.9,1630700
19156,24,1,Bachelor,Bangalore,2525,57,6,Yes,4.0,992000
19157,53,22,High School,Pune,2398,40,4,No,2.16,1947100
19158,55,16,Master,Bangalore,233,37,9,No,4.92,2032400
19159,53,18,Diploma,Delhi,2375,58,1,Yes,2.18,1634400
19160,48,11,Bachelor,Pune,3951,49,7,Yes,3.73,1538200
19161,46,13,Diploma,Hyderabad,2898,37,5,No,4.83,1691600
19162,53,17,High School,Kochi,805,44,8,Yes,4.33,1838700
19163,46,14,Master,Chennai,3677,46,10,Yes,5.0,1987100
19164,21,0,Diploma,Delhi,2032,48,7,No,4.82,893800
19165,34,5,Master,Pune,2255,36,5,No,2.7,1078600
19166,51,15,Diploma,Pune,1728,37,10,No,3.15,1642600
19167,39,5,Bachelor,Hyderabad,4275,49,0,Yes,3.94,1004400
19168,42,10,Master,Coimbatore,3415,53,9,No,4.98,1752000
19169,43,18,Master,Hyderabad,1196,39,9,Yes,3.77,2063900
19170,28,4,Bachelor,Pune,2294,52,6,Yes,2.46,909300
19171,23,0,Master,Coimbatore,4832,48,10,No,4.82,1128600
19172,38,10,Master,Bangalore,2705,41,0,Yes,3.77,1399700
19173,52,22,Master,Kochi,4377,32,1,Yes,4.77,2306900
19174,23,1,Bachelor,Chennai,1743,33,3,No,3.47,677100
19175,23,2,Bachelor,Delhi,629,44,1,No,4.26,915300
19176,31,9,Bachelor,Mumbai,3333,41,3,Yes,4.48,1412000
19177,45,15,Diploma,Kochi,1187,49,7,No,3.46,1586300
19178,34,6,High School,Mumbai,1765,41,8,Yes,3.91,1063900
19179,37,10,Bachelor,Kochi,815,55,5,Yes,4.92,1558300
19180,26,5,PhD,Coimbatore,4317,46,6,No,3.73,1394100
19181,33,7,Diploma,Pune,4486,50,7,No,4.28,1361100
19182,45,20,Diploma,Pune,3663,40,4,Yes,4.69,2013100
19183,55,22,Bachelor,Delhi,4065,31,5,No,4.5,2278500
19184,44,11,Bachelor,Kochi,1576,51,10,Yes,4.43,1710400
19185,56,23,PhD,Chennai,3940,30,2,Yes,2.24,2364400
19186,26,5,Diploma,Delhi,4941,42,0,No,3.66,914000
19187,35,6,Master,Hyderabad,494,55,1,No,4.3,1214500
19188,60,24,Master,Bangalore,3763,55,4,Yes,4.36,2617100
19189,39,10,PhD,Delhi,3050,54,2,Yes,3.3,1565000
19190,35,6,Bachelor,Pune,3072,47,7,Yes,3.04,1223700
19191,53,17,Bachelor,Hyderabad,4405,46,4,Yes,4.77,2018500
19192,49,17,Master,Kochi,3512,33,1,No,3.7,1844000
19193,22,1,Diploma,Hyderabad,3629,46,2,Yes,4.43,642300
19194,29,5,Bachelor,Bangalore,1839,49,3,Yes,4.53,1137500
19195,35,4,Master,Hyderabad,646,53,9,Yes,2.05,990200
19196,30,1,Master,Hyderabad,3545,47,6,Yes,4.7,1082700
19197,38,11,Master,Chennai,2629,48,9,Yes,2.42,1559500
19198,54,21,Bachelor,Kochi,3121,31,4,Yes,4.54,2102500
19199,55,17,Master,Kochi,4253,56,0,Yes,3.18,1997100
19200,41,8,Bachelor,Bangalore,4624,58,0,Yes,4.27,1417900
19201,35,8,Diploma,Coimbatore,4155,31,2,No,4.65,1285900
19202,58,20,Diploma,Mumbai,4474,51,1,No,4.89,2092200
19203,38,10,Bachelor,Chennai,1580,54,7,No,2.43,1326100
19204,47,17,Master,Bangalore,2748,57,2,No,2.1,1891100
19205,58,21,Diploma,Delhi,1624,38,3,No,2.92,1888500
19206,57,19,Diploma,Pune,3059,39,10,No,3.14,1966800
19207,25,0,Diploma,Kochi,3561,38,5,No,3.26,649100
19208,23,1,Bachelor,Hyderabad,3145,59,7,No,2.01,842000
19209,48,15,Bachelor,Bangalore,2344,35,6,No,3.15,1712700
19210,42,11,Bachelor,Bangalore,4090,43,1,Yes,2.88,1384500
19211,39,7,Bachelor,Bangalore,1614,45,0,No,2.84,1068400
19212,40,8,Master,Delhi,3252,49,8,Yes,4.92,1625800
19213,31,5,Diploma,Mumbai,2736,59,4,No,2.93,1018300
19214,26,5,Bachelor,Coimbatore,2045,34,9,Yes,2.51,986200
19215,24,0,Bachelor,Coimbatore,1657,45,0,No,4.14,811500
19216,22,0,Master,Coimbatore,4677,52,0,Yes,2.68,790700
19217,42,11,Bachelor,Hyderabad,408,34,4,Yes,4.14,1432100
19218,31,5,High School,Delhi,4722,33,10,No,3.62,1035200
19219,38,17,PhD,Coimbatore,3213,38,6,Yes,3.09,2009300
19220,53,16,Bachelor,Bangalore,1524,59,9,Yes,2.85,1827900
19221,22,0,Bachelor,Kochi,2653,60,6,Yes,2.25,681900
19222,49,16,High School,Chennai,1040,53,1,No,4.93,1741500
19223,28,7,Bachelor,Bangalore,4085,43,9,Yes,2.01,1201300
19224,52,25,Master,Delhi,1429,33,2,No,2.39,2287800
19225,37,8,Master,Delhi,4945,35,10,Yes,2.21,1386500
19226,47,16,Diploma,Pune,1375,36,10,Yes,2.8,1736000
19227,32,3,PhD,Delhi,1598,53,8,Yes,4.61,1321700
19228,56,27,Bachelor,Coimbatore,2178,53,4,No,3.09,2559600
19229,41,13,Master,Pune,2951,49,3,No,4.79,1852400
19230,50,12,High School,Mumbai,33,37,6,No,4.95,1409200
19231,57,20,Master,Delhi,1017,53,7,Yes,4.54,2254800
19232,43,6,Bachelor,Kochi,3239,41,9,No,2.56,1156300
19233,37,6,High School,Mumbai,85,58,5,Yes,2.04,809400
19234,44,13,Master,Coimbatore,2512,56,7,Yes,4.56,1885100
19235,28,6,High School,Hyderabad,4090,37,10,Yes,3.67,1136800
19236,53,15,Bachelor,Delhi,2394,31,3,Yes,2.99,1552200
19237,53,18,Bachelor,Delhi,2532,58,0,No,4.24,1963500
19238,49,19,Bachelor,Delhi,514,55,1,Yes,2.35,1772900
19239,28,4,Bachelor,Mumbai,3887,56,4,Yes,3.27,1050200
19240,60,25,High School,Coimbatore,3266,37,4,No,3.93,2306400
19241,51,20,Bachelor,Hyderabad,241,32,2,Yes,2.2,1744900
19242,31,8,Diploma,Mumbai,2939,37,1,Yes,3.45,1107300
19243,55,21,Bachelor,Chennai,2804,55,10,Yes,4.73,2421000
19244,55,18,Diploma,Hyderabad,831,60,7,No,2.72,1855600
19245,22,1,Diploma,Kochi,2483,42,9,No,3.21,714700
19246,50,18,PhD,Chennai,3992,34,0,Yes,3.85,2087700
19247,26,5,High School,Kochi,142,41,6,Yes,3.3,831500
19248,42,8,Master,Hyderabad,3814,51,6,Yes,4.36,1567900
19249,21,0,Master,Pune,2152,57,3,No,4.03,1003900
19250,22,0,Bachelor,Bangalore,418,44,10,Yes,3.89,901100
19251,49,14,Bachelor,Bangalore,2847,37,6,Yes,4.04,1693800
19252,23,2,Bachelor,Chennai,2112,55,7,Yes,2.81,956800
19253,50,21,Diploma,Pune,1858,34,1,Yes,4.39,2017300
19254,23,0,Master,Kochi,1464,43,6,Yes,2.72,807500
19255,45,12,Bachelor,Delhi,4237,38,9,Yes,2.61,1517000
19256,21,0,Bachelor,Hyderabad,1487,54,2,No,4.53,809200
19257,52,22,Diploma,Pune,1508,45,6,Yes,4.63,2261600
19258,50,17,Bachelor,Kochi,2120,34,0,No,4.42,1827000
19259,60,24,Bachelor,Kochi,288,35,4,Yes,4.66,2293600
19260,44,11,Bachelor,Kochi,356,38,10,No,2.49,1326100
19261,59,19,Master,Coimbatore,4446,33,9,No,4.93,2357300
19262,28,4,Diploma,Mumbai,601,34,3,Yes,4.35,806600
19263,57,24,Bachelor,Delhi,2858,39,2,No,3.6,2304300
19264,35,9,Master,Kochi,2494,36,10,No,2.99,1558200
19265,37,6,Diploma,Bangalore,1493,51,8,Yes,4.33,1177800
19266,29,4,Master,Kochi,2507,34,4,No,3.42,1088000
19267,36,9,Master,Mumbai,3781,56,10,Yes,3.89,1638700
19268,55,21,Bachelor,Coimbatore,41,34,7,Yes,4.42,2102800
19269,47,17,Diploma,Hyderabad,2868,40,6,No,2.14,1681300
19270,33,5,Diploma,Kochi,634,54,6,Yes,3.52,947700
19271,58,24,Master,Kochi,1102,30,3,No,4.1,2242300
19272,55,13,High School,Coimbatore,2646,36,3,No,2.44,1302900
19273,57,17,Bachelor,Pune,1147,57,5,No,4.55,2054500
19274,43,11,Diploma,Bangalore,2211,45,7,Yes,2.7,1295500
19275,49,18,Bachelor,Mumbai,40,36,5,Yes,4.95,1979700
19276,56,18,Bachelor,Pune,2891,42,2,Yes,3.11,1814800
19277,36,10,Bachelor,Chennai,4141,35,3,Yes,4.72,1482300
19278,40,8,Bachelor,Hyderabad,4396,41,6,Yes,4.13,1458300
19279,34,1,Bachelor,Chennai,3186,53,10,Yes,3.26,978700
19280,48,23,Bachelor,Pune,3566,53,3,No,3.65,2376700
19281,29,1,Master,Coimbatore,1976,48,0,Yes,2.05,765900
19282,45,7,Bachelor,Bangalore,3474,43,3,Yes,4.13,1274900
19283,26,2,Master,Kochi,1468,44,8,No,3.8,1069600
19284,51,15,Master,Coimbatore,2922,53,7,Yes,3.12,1932800
19285,21,0,Bachelor,Delhi,379,38,9,No,3.66,755700
19286,60,20,Master,Hyderabad,873,57,3,No,3.78,2173600
19287,23,0,High School,Kochi,3152,38,3,No,4.85,728800
19288,47,24,Master,Kochi,2596,58,4,No,4.81,2677500
19289,44,18,Master,Pune,3269,51,6,Yes,4.95,2259600
19290,36,0,Diploma,Mumbai,3438,37,0,No,3.14,570500
19291,30,0,Bachelor,Delhi,4522,39,2,Yes,4.8,780700
19292,60,33,Bachelor,Hyderabad,800,40,9,Yes,2.75,2902500
19293,23,0,Master,Bangalore,3862,37,9,No,2.56,898600
19294,46,16,Bachelor,Hyderabad,3727,56,7,No,4.29,1957300
19295,37,11,High School,Chennai,3354,43,5,No,4.68,1500500
19296,54,21,Master,Coimbatore,4704,34,9,No,3.03,2359200
19297,38,9,Master,Chennai,4301,46,0,No,2.32,1407800
19298,42,13,Master,Delhi,1890,59,1,Yes,3.78,1795500
19299,51,19,Diploma,Mumbai,1524,49,5,No,3.95,1910100
19300,49,12,High School,Hyderabad,3860,60,0,Yes,4.2,1474200
19301,26,0,Bachelor,Coimbatore,2718,34,8,Yes,2.58,688200
19302,45,14,PhD,Kochi,627,60,2,No,2.04,1692600
19303,34,7,High School,Coimbatore,1312,33,8,No,4.93,1246900
19304,49,19,PhD,Delhi,3444,36,3,No,2.84,2120400
19305,32,6,PhD,Pune,2237,45,5,Yes,2.61,1304500
19306,27,5,Diploma,Mumbai,2281,41,7,Yes,3.92,1054500
19307,40,16,Master,Kochi,4991,30,10,No,3.78,1944600
19308,42,11,Bachelor,Hyderabad,622,43,1,No,4.56,1538700
19309,29,6,Bachelor,Delhi,1356,60,5,No,3.05,1192600
19310,27,1,High School,Mumbai,2776,38,1,No,3.37,581500
19311,39,8,Master,Coimbatore,2562,38,2,No,2.27,1160300
19312,48,17,Bachelor,Delhi,4417,54,3,No,3.5,1921300
19313,45,12,PhD,Hyderabad,1097,60,6,Yes,3.58,1815800
19314,57,24,Bachelor,Coimbatore,4326,50,5,Yes,2.58,2340800
19315,52,20,Bachelor,Delhi,648,40,2,Yes,3.94,1912600
19316,31,3,Master,Delhi,3290,36,8,No,2.89,949900
19317,58,25,Diploma,Coimbatore,2462,56,0,No,3.91,2358500
19318,57,15,Bachelor,Chennai,324,58,7,No,2.46,1710700
19319,34,7,Master,Kochi,3313,39,9,No,4.8,1524300
19320,44,13,Bachelor,Mumbai,411,38,8,Yes,2.05,1513700
19321,59,26,Bachelor,Mumbai,1708,57,7,Yes,4.28,2600200
19322,38,12,PhD,Coimbatore,2490,38,2,No,4.38,1717100
19323,32,10,Diploma,Delhi,3182,45,0,Yes,2.59,1174200
19324,28,5,PhD,Bangalore,1224,39,0,No,4.89,1336500
19325,60,22,Master,Bangalore,330,56,3,Yes,2.14,2115600
19326,21,0,High School,Pune,4839,57,1,No,2.28,607200
19327,54,22,Bachelor,Pune,1045,39,6,No,2.81,2057200
19328,50,17,Master,Bangalore,996,31,5,No,3.16,1895900
19329,51,18,Bachelor,Bangalore,3584,42,8,No,3.06,1980800
19330,26,5,Master,Bangalore,2558,54,5,Yes,2.23,1054700
19331,53,20,Bachelor,Chennai,116,43,3,Yes,2.33,1759600
19332,22,1,Master,Mumbai,4041,43,0,Yes,3.16,778900
19333,35,6,Bachelor,Hyderabad,3162,43,2,Yes,2.5,869400
19334,46,14,Diploma,Chennai,3874,49,6,Yes,3.4,1623700
19335,30,7,Master,Kochi,2905,43,10,Yes,3.08,1350500
19336,50,16,Bachelor,Bangalore,3666,46,3,No,2.57,1799400
19337,29,8,High School,Coimbatore,3739,50,6,No,4.11,1291400
19338,23,0,Bachelor,Chennai,4285,31,4,Yes,3.0,738600
19339,58,22,PhD,Kochi,1113,47,4,No,2.15,2286200
19340,33,10,High School,Mumbai,4577,47,10,Yes,3.67,1477300
19341,40,16,Master,Delhi,2089,52,4,No,3.73,1970200
19342,55,18,Diploma,Coimbatore,1820,60,1,No,3.74,1876200
19343,31,6,High School,Bangalore,728,32,6,Yes,4.86,1102000
19344,50,19,Bachelor,Kochi,1518,42,1,Yes,2.99,1837600
19345,42,12,Master,Coimbatore,4248,60,7,Yes,4.66,1809700
19346,28,0,High School,Delhi,84,32,5,No,2.61,456700
19347,52,21,Master,Kochi,3852,57,9,No,4.2,2465100
19348,21,0,Master,Coimbatore,1686,40,4,Yes,2.44,615200
19349,40,7,Bachelor,Chennai,2714,59,4,Yes,2.96,1306600
19350,36,3,High School,Chennai,1297,56,1,No,4.29,936500
19351,35,9,Bachelor,Hyderabad,2948,59,0,Yes,3.12,1376100
19352,45,15,Bachelor,Chennai,4113,48,9,No,4.24,1935800
19353,39,11,Master,Pune,4013,44,4,Yes,2.93,1555200
19354,58,19,Master,Hyderabad,1705,37,0,No,2.66,1838200
19355,21,0,Bachelor,Kochi,59,51,7,Yes,4.0,805100
19356,34,6,Bachelor,Mumbai,2927,37,9,No,4.57,1296700
19357,23,0,Master,Bangalore,276,55,2,Yes,2.06,543900
19358,28,2,Bachelor,Coimbatore,1473,39,1,Yes,3.66,798200
19359,60,27,Master,Kochi,2028,30,9,No,3.37,2502000
19360,24,1,Bachelor,Coimbatore,873,38,8,Yes,3.92,925700
19361,21,0,Diploma,Delhi,2711,60,10,No,2.25,815400
19362,59,25,Bachelor,Coimbatore,2414,43,7,Yes,3.77,2381700
19363,35,14,Master,Kochi,2594,47,3,Yes,4.66,1863000
19364,36,10,Master,Hyderabad,2254,49,3,No,2.9,1437300
19365,45,17,Diploma,Kochi,818,42,10,Yes,2.0,1688400
19366,59,20,Bachelor,Pune,3116,37,1,Yes,4.91,2124300
19367,26,0,High School,Pune,1361,43,1,No,3.5,556700
19368,34,12,Bachelor,Bangalore,1609,48,7,Yes,2.15,1469200
19369,26,5,Master,Delhi,2683,42,3,Yes,3.5,1137600
19370,53,22,Bachelor,Pune,1936,55,2,Yes,3.02,2134700
19371,47,16,Master,Kochi,3497,35,3,Yes,4.21,1896600
19372,52,16,Bachelor,Kochi,3013,40,6,Yes,2.65,1677800
19373,53,23,Diploma,Delhi,2080,52,5,No,3.7,2207400
19374,23,1,Diploma,Chennai,3882,31,10,Yes,2.47,813600
19375,59,22,Diploma,Bangalore,472,53,3,No,4.96,2221500
19376,41,11,Master,Bangalore,575,51,2,Yes,2.33,1366900
19377,37,12,High School,Hyderabad,4617,38,3,No,4.35,1537300
19378,56,19,Diploma,Kochi,4855,57,1,Yes,4.1,2010800
19379,47,11,Bachelor,Pune,4632,34,0,Yes,4.14,1381900
19380,47,18,Diploma,Coimbatore,950,51,1,Yes,3.18,1800200
19381,27,6,Bachelor,Pune,4515,39,8,No,4.55,1244800
19382,33,9,Diploma,Coimbatore,3541,46,7,Yes,2.98,1252200
19383,52,17,Master,Kochi,2875,55,8,Yes,2.83,2000500
19384,38,6,Master,Bangalore,3866,43,5,No,3.12,1196000
19385,40,13,Bachelor,Bangalore,1768,41,0,Yes,4.73,1551900
19386,57,19,Bachelor,Hyderabad,3832,46,3,No,2.54,1885200
19387,54,20,Bachelor,Mumbai,333,44,10,Yes,4.11,2136000
19388,37,7,Bachelor,Bangalore,4291,55,3,No,2.98,1190700
19389,57,22,Diploma,Coimbatore,710,49,4,Yes,4.36,2137500
19390,36,13,Master,Chennai,3355,59,10,Yes,3.51,1862300
19391,35,4,Bachelor,Delhi,2758,37,2,No,2.2,784100
19392,30,3,High School,Pune,62,53,1,Yes,2.46,638500
19393,60,19,PhD,Pune,3258,42,2,No,2.45,2185200
19394,59,22,Master,Hyderabad,3607,57,3,No,2.87,2206800
19395,58,23,High School,Mumbai,4511,32,9,Yes,3.52,2184500
19396,33,7,Diploma,Coimbatore,3311,57,2,Yes,2.26,1107300
19397,52,20,Bachelor,Hyderabad,1826,32,4,No,3.12,1968000
19398,39,13,Bachelor,Coimbatore,3993,44,7,Yes,2.71,1581000
19399,43,15,Bachelor,Bangalore,2960,57,1,No,4.57,1909100
19400,44,15,Bachelor,Chennai,3488,52,9,No,2.49,1817400
19401,28,1,Bachelor,Kochi,4318,34,7,Yes,4.39,937800
19402,59,26,Master,Bangalore,4275,37,7,No,2.32,2485200
19403,52,20,Diploma,Chennai,1420,32,5,No,3.42,1871300
19404,43,17,Bachelor,Mumbai,1011,50,1,Yes,4.74,1859800
19405,44,17,Bachelor,Bangalore,4471,33,2,No,2.67,1780600
